locus_tag	LC	6H	12H	1D	2D	3D	5D	7D	14D	1M	2M
B4U62_04105	0.026479072	-0.419194569	-0.725023782	-0.374669662	0	0.224802123	1.17966283	1.480157598	2.084500553	-0.558913016	-3.908284255
B4U62_04110	-1.228059495	1.484361139	0.103178421	0.2747531	0.281385253	-0.418863872	0	-0.263426533	0.20816275	-1.360887069	-3.859559758
B4U62_04115	0.448395634	-3.451864285	-2.929173966	-4.07360198	-0.070737757	1.373425441	1.393734864	1.510795973	2.457258646	0	-2.133599049
B4U62_04120	-0.184204683	1.915990967	0.795230978	0.877746338	0.380136283	0	0.194395144	-0.166055751	-0.672702622	-0.485092063	-2.796118703
B4U62_04125	-2.24859119	-6.229030505	-5.603378918	-7.730473966	2.211424501	2.288466687	3.728213454	3.969929758	3.264402674	0	-3.199794883
B4U62_04130	-1.807514396	-5.933530535	-5.044844542	-5.254401751	1.901401269	2.27658687	3.545315532	4.099253904	4.307445705	0	-2.778764031
B4U62_04135	-1.889131051	-5.674110272	-4.904068776	-5.39849317	1.984159257	2.313245281	3.501108463	4.167069211	4.459481587	0	-2.307839663
B4U62_04140	-1.911702858	-3.586524087	-3.475370366	-3.271328739	1.893525534	2.536542545	3.492827446	3.760617084	3.516078165	0	-2.878652356
B4U62_04145	-1.120761584	-2.13237354	-2.352767277	-2.172606095	1.930739648	2.633955522	3.566211266	3.937040354	3.408516194	0	-2.455654333
B4U62_04150	-0.281595511	-0.103468542	0.265131473	0.329290427	0.250047325	0	0.102397677	-0.064608424	1.52275737	-1.123170174	-3.79692957
B4U62_04155	-2.88191129	0	-0.51582543	0.15986032	0.103356877	0.02344374	0.273863046	0.319562735	-1.410831909	-1.031844341	-3.497858091
B4U62_04160	-1.68663534	3.427275489	1.408549101	0.930890074	-0.150026838	-0.215740463	0.287049014	0	0.466543375	-1.352782141	-4.319790556
B4U62_04165	0.488563494	2.249928205	4.913372229	2.506626235	-0.017172848	-0.067346252	0	0.246473164	-1.053809366	-1.677397957	-4.614643292
B4U62_04170	1.023386238	2.327995312	5.008211463	2.592025381	0	-0.046131829	-0.562481444	0.084158681	-1.388933068	-1.382532992	-4.539259153
B4U62_04175	1.702255695	0.262372258	1.182110031	0.128043139	0	-0.223992713	-0.714833532	-0.460040982	0.112372448	-1.115085027	-3.175018312
B4U62_04180	-0.585251658	-0.934717567	0.298344246	0.867691166	1.470628321	1.765570462	0.328206439	0	-1.866893405	-1.523181582	-4.350181278
B4U62_04185	-2.259961436	-0.048010034	0	-0.239314931	0.507819575	0.3498119	0.807705541	0.536880848	0.124277624	-1.02748803	-3.594332221
B4U62_04190	-0.271029603	0.356262184	0.388079845	0.126482483	-0.028697324	0.165401518	0.231814041	0	-0.118778996	-1.602739277	-2.396631251
B4U62_04195	-1.445981809	-0.834422949	-2.355271202	0.542621827	0.098725767	0.452651919	0.876359763	0.233162326	0	-1.031487494	-1.031487494
B4U62_04200	0.208963338	0.04291462	-0.451860263	1.047048016	-0.489019518	-0.477365434	0.342083376	0	0.321826073	-1.313692994	-0.756173638
B4U62_04205	-0.080705532	1.28718722	0.055744513	0.408027885	0.256848484	0.043087952	0	-0.341392169	-0.096765996	-1.152732645	-3.445173617
B4U62_04210	-1.429829044	1.608941482	0.443574958	0.429698697	0.247082766	-0.050884351	0.26867129	0	-0.345772786	-1.591141157	-4.597475891
B4U62_04215	0.546526995	-0.322051247	-0.475445673	-0.361886386	0.172961514	0.147765634	0	0.087445903	0.085470598	-0.572317656	-3.642255523
B4U62_04220	1.466404943	-0.779728819	-0.853963194	-1.356840531	0.18817258	0.129733624	-0.036062199	0	1.732288897	0.490621379	-1.899648042
B4U62_04225	-0.646455424	0.602533356	-0.08991571	0.54859909	0.613684585	0.64850762	0	0.005721663	-0.877293625	-0.455681309	-1.874626806
B4U62_04230	-1.366553905	0.787182589	-0.192380416	1.316117051	0.800323482	0.468111297	0.04636854	0	-0.966282328	-0.849935089	-1.655962916
B4U62_04235	-1.561482817	0	-0.448837491	2.142486606	2.097435834	1.90700652	1.975113108	0.707049091	-1.198650793	-0.205710382	-1.854194451
B4U62_04240	0.835596832	-0.349735132	-0.067342625	-0.047940415	0.190876128	0.12334692	0.048660112	0	0.986687312	-0.772139697	-2.996889664
B4U62_04245	0.012642693	-0.079890904	-0.413811167	-0.242508758	0	0.085216921	0.203150213	0.168454769	1.623643774	-0.522188924	-2.240839777
B4U62_04250	0.17720602	0.161833137	-0.758819755	-0.168174283	0	0.042862426	0.242549764	-0.139038272	1.354665172	-0.275389867	-2.244309251
B4U62_04255	-0.818714482	0.191829921	-1.240640429	-1.178125962	-0.172353784	0.000929008	0	0.078031185	0.026914334	0.191511858	-1.438851507
B4U62_04260	-1.166777715	-0.402042612	-2.488574364	-1.902156923	0	0.655270803	0.843498721	0.798138392	1.282226636	1.317538074	-0.004119714
B4U62_04265	-0.099377896	-0.817284493	-3.458337759	-1.276782859	0.758086815	1.234405428	1.149772053	1.725409218	1.52547629	0	-1.088796895
B4U62_04270	-0.756402179	-4.509330744	-1.482785995	-5.156244769	0.079772114	0.528298175	1.073497226	0.006817159	0	0.856906525	-0.557152121
B4U62_04275	-1.494797198	4.277623972	-1.318686644	-2.383504471	0	1.057344427	0.684443704	0.058030487	0.993745074	-0.182818126	-2.304479655
B4U62_04280	0.293816385	-0.276416639	1.158587139	-0.667992948	-0.69259904	0.232568773	0	-0.228935593	1.118139849	0.095656101	-1.170664884
B4U62_04285	0.626026689	-0.37784394	-0.409861021	-0.26421534	0	0.013045975	0.149193597	0.510581562	0.768653209	-0.21543411	-2.104053317
B4U62_04290	2.359539126	-0.37163571	-0.601120961	-0.3575949	-0.003554192	0.055653057	0.247029607	0.609802184	1.151351425	0	-2.466133685
B4U62_04295	2.024665342	-0.455386297	-0.950343017	-0.473591852	-0.297355959	0	0.178490103	0.619579053	1.615479319	0.211493584	-1.834366066
B4U62_04300	2.081552801	0.086021717	-0.793714468	-0.410283407	-0.154767262	0	-0.164848855	0.390134066	1.55996672	0.18341413	-1.798467561
B4U62_04305	1.13016501	-2.415817407	-3.259149027	-3.082100062	-0.450767969	0.809253658	1.124346534	0.993366625	1.627298126	0	-1.085622647
B4U62_04310	-0.781160885	0.258717053	-0.420163959	-0.042789487	0.243209908	0	0.064207443	0.021452811	1.494276999	-0.862900316	-3.712509547
B4U62_04315	-0.875399821	0.242665417	-0.585288226	-0.158788443	0.179866073	0.370590925	0	0.298160712	1.563796347	-0.562598175	-4.17500382
B4U62_04320	0.319781784	0.291266819	-0.204711039	0.264981849	0.015234762	-0.153226142	-0.233928723	0	0.433098168	-1.467217611	-3.108555529
B4U62_04325	-0.46713244	-0.284246697	-0.620385734	0.618854195	2.960354977	3.37665543	3.019212673	1.896875826	-0.85262893	0	-2.473596768
B4U62_04330	-1.495130185	0	-0.729684619	0.209497243	0.783878527	1.314674565	1.418248403	0.974548955	-0.301777817	-0.765061211	-2.535229219
B4U62_04335	-1.32479189	-0.455549062	-0.649495959	-1.010291105	0.311008762	0.729017368	0.855084168	0.61757123	0.270026978	0	-0.589846019
B4U62_04340	-0.51526075	-0.086370545	-0.395053168	0	0.045328073	0.288055325	0.508567473	0.622575929	0.495001187	-0.586920179	-2.619569669
B4U62_04345	0.234703636	-1.877385523	-1.6997031	-2.036413011	-0.243869448	0.36834855	0.440896362	0.673295892	2.35820644	0	-1.550128046
B4U62_04350	-0.399040872	1.511306708	0.304608052	0.555862002	0.065002581	0.118457104	0	-0.576835334	-0.436674063	-0.446774455	-2.011629098
B4U62_04355	-0.511510373	-3.076318026	-4.679008604	-3.577636567	0.345888131	1.615876589	1.399246328	0.749567707	0	0.286449717	-1.260367586
B4U62_04360	-2.09697241	-1.481353713	-1.500370873	0	0.871801325	1.103037281	0.995175846	0.654849229	1.343935655	-0.356594337	-1.288113061
B4U62_04365	0	-4.566270386	-4.176989868	-3.806096744	-0.047602473	1.520749661	0.675426528	1.024972344	3.613732479	1.614080706	-0.560821528
B4U62_04370	0	-4.592110321	-4.197396393	-4.164677598	-0.632289234	1.026895213	0.110942836	0.270761504	2.049674623	0.744939251	-0.685347488
B4U62_04375	-0.617187736	-5.184526191	-4.435942549	-4.417431992	-1.229364681	1.079793661	0	0.016914831	2.711844585	1.501365882	0.223671081
B4U62_04380	0	-4.326979487	-4.028198763	-4.182809175	-0.458034188	1.54684583	0.82345527	0.768248543	4.294031051	1.957261358	-0.070785308
B4U62_04385	-0.438889065	-4.985875441	-4.62857243	-4.581021075	-0.762891255	1.100000081	1.161248032	0.846059141	3.617174686	1.95870209	0
B4U62_04390	0.550919652	-3.33321665	-3.058564197	-3.209259559	-0.346570385	0	0.744160683	0.862044149	3.949247758	1.599140548	-0.296380833
B4U62_04395	0.691055603	-3.074280091	-2.69666637	-2.680803464	-0.448270515	0	0.618889828	0.78370726	2.44203592	1.118381545	-0.958098087
B4U62_04400	-0.722285945	0.92778477	-0.227090309	-0.090663315	0.17015711	0	0.340239627	0.005109911	0.924739399	-0.175816209	-2.043049506
B4U62_04405	0.327897586	2.829390444	1.585396389	3.129590601	0.046243059	-0.097669927	0	-0.52777444	-0.469920099	-0.907754711	-2.206543927
B4U62_04410	3.312817349	0.274754325	-0.761036523	-0.609202379	0	0.634119483	-0.32388749	0.932785509	2.114533556	-0.688153772	-1.858851618
B4U62_04415	0.289365026	-4.049938761	-1.769151275	-4.377027155	-0.705096431	0.077482112	0	0.013073764	3.149105065	1.531423364	-0.41733397
B4U62_04420	-2.77961189	0.759978831	-0.219884417	0.003087884	-0.056854679	0.435788229	0	0.173082157	0.021146754	-0.915851401	-4.11914438
B4U62_04425	-3.582231879	1.16982597	0	0.591566911	0.276063313	0.210281535	0.145795531	-0.116343719	-1.389488705	-0.991809345	-3.266796296
B4U62_04430	0.176756238	-3.511335177	-3.295995015	-4.607535046	-0.8821453	0.27676089	0.161000982	0	0.857773905	0.226502417	-1.481939033
B4U62_04435	0.516545781	-3.159012976	-2.707059301	-3.916354662	-1.061423627	0.36475695	0	0.057719286	0.9973771	0.60462207	-0.686298228
B4U62_04440	0.599124439	-2.506640844	-2.388515926	-3.478468273	-0.800935072	0.528553413	0	0.182383211	1.838935925	0.972375812	-0.482387276
B4U62_04445	1.518859866	-0.999328645	-2.297886692	-1.849511218	-0.495901657	0.857988514	0	0.647521024	2.125960023	0.946210898	-0.852031435
B4U62_04450	-0.110347968	-3.2144096	-3.85791144	-4.67643901	0	1.715566361	0.78510148	1.003874815	3.295027203	1.771726664	-0.562311972
B4U62_04455	0	-2.176152	-2.691246134	-3.015004543	-0.309712543	1.535578401	1.145567741	0.957383602	1.729744989	0.364937969	-1.142400897
B4U62_04460	0.095286288	1.071352668	1.454397725	1.226810906	0.543217497	0	-0.287741492	-0.220632103	-0.622223518	-1.206116494	-3.014104282
B4U62_04465	-0.847807801	0.90891402	0	0.31106405	0.026647976	-0.26165892	0.065296298	-0.404409353	0.000232477	-1.575284496	-4.529151811
B4U62_04470	-2.315580727	0.569645378	-0.963309478	-0.927988954	0.203470693	0	0.025248813	0.376131707	-0.295654806	-1.00801573	0.733928198
B4U62_04475	-0.961143298	0	-0.486418829	-0.545026648	0.89645254	2.097036286	2.368796969	2.224867684	0.584462147	-0.426768685	-0.680804239
B4U62_04480	-0.428532162	0.470989307	0.325749141	0.103365542	0.226095304	0	-0.240798618	0.510724799	-0.182184588	-1.242904292	-3.998277454
B4U62_04485	-2.140895689	0.402665305	-0.544118771	-0.535595039	0.304663566	0.274208247	0.455287044	0	0.548882505	-0.261487626	-1.961642756
B4U62_04490	-0.100288645	0.025392475	-0.140233302	-0.266774082	0.138267227	0.171065069	0	0.36893242	0.824298585	-0.462055554	-3.217428715
B4U62_04495	1.795290841	0.799426288	0.269199732	0.155816734	0	-0.059855425	-0.056722976	-0.008944677	0.44064441	-0.833153	-2.797404797
B4U62_04500	-3.020181053	1.127101854	-0.673627616	2.780957321	1.913416912	1.031065392	0.143065369	0	-4.014901034	-1.186600363	-2.353049813
B4U62_04505	-2.036367269	1.360104667	0.394702139	0.74340911	0.454629338	0	0.222026004	-0.189738281	-1.044026305	-1.287102865	-3.37589976
B4U62_04510	-1.827300206	0.370140848	0.490404663	0.462502208	0.235354168	-0.084317348	-0.159937425	0	0.137781803	-1.239786871	-2.901371553
B4U62_04515	-2.85568962	0.986823675	0.220452373	0.859841875	0.465511915	0.01257046	-0.014750334	0	-2.086527821	-1.539384623	-4.405789097
B4U62_04520	-0.291757099	-8.843064731	-6.68933972	-8.052531373	1.988132045	2.278467331	1.61734057	4.165399549	0.884610747	0	-3.94171327
B4U62_04525	0	-8.096532937	-7.959381153	-8.0111079	1.362477006	1.574849245	0.90968372	3.608140554	1.204823712	-0.358711612	-4.405713532
B4U62_04530	0	-7.712711607	-7.575559823	-7.488190961	0.635451784	1.036266816	0.267735306	3.090582194	0.264077611	-0.987974194	-4.866067398
B4U62_04540	3.045735151	-3.645868838	-4.776780566	-4.758270009	-0.774373097	0.11349316	0	1.013328058	2.986354161	0.887870176	-1.785387674
B4U62_04545	1.977794606	-4.545168318	-6.056015097	-5.385427843	-1.405896124	0	0.194990957	0.616623491	0.30165774	-0.153990774	0.953457561
B4U62_04550	1.745078277	0.633025982	-1.020459743	-0.435772187	0	0.022239493	-0.201113814	0.183732224	2.073212186	-1.192471236	-3.394982739
B4U62_04555	0.469688645	0.891231086	-1.505409479	-0.756712215	0	0.3775018	-0.041063046	0.356326578	0.780186012	-1.286392284	-3.465074682
B4U62_04560	0.244965068	0.815512212	-1.213943418	-0.804416713	0	0.31136569	-0.082964791	0.345193582	0.475176856	-1.051040989	-2.688181793
B4U62_04565	-0.114339449	0.744403619	-1.385695391	-1.023572912	0	0.561197983	0.284399801	0.354608168	0.515869478	-1.289634289	-2.832743832
B4U62_04570	0	1.147273683	-1.138440711	-0.644168843	0.182422609	0.358877934	-0.291181258	0.28932263	0.774544779	-1.200015642	-2.945254426
B4U62_04575	0.36010204	1.337806581	-0.902597843	-0.624443469	0.059454681	0	-0.633581744	0.101015222	0.55857684	-1.636750849	-2.570269518
B4U62_04580	1.972807103	-2.0503551	-3.578538005	-2.881994577	0.049558484	0	-0.03752866	0.579622735	1.708151691	0.035532023	-1.768408363
B4U62_04585	0.662914532	-1.974347215	-2.220094823	-2.184710447	-0.258271448	0	0.018279754	0.650590362	1.186288941	0.162727091	-1.199877734
B4U62_04590	-0.021011546	-3.305073862	-3.246707556	-3.608801001	0	0.343971038	0.319379419	1.294830668	2.938263088	0.652819139	-1.073181176
B4U62_04595	1.332229084	-0.272519699	-0.777696924	-0.603950582	0.180986744	0.436086606	0.086086144	0	1.243235561	-0.054774697	-1.359751816
B4U62_04600	4.039110094	-0.133641275	0.257953319	-0.282203713	0.321138982	0.314247185	0	-0.168470916	0.794695411	-0.840340804	-2.124432356
B4U62_04605	-1.812634941	2.196744596	-0.151530448	0.858799866	0.767942258	0.024598242	0.183011532	-0.417526956	0	-1.730795198	-3.099700012
B4U62_04610	-1.324244291	1.962831634	-0.299508373	0.69292153	0.409897271	0	0.001499897	-0.458330276	0.534745411	-1.539351533	-3.886882696
B4U62_04615	0.421952468	0.590322789	0	-0.008710912	0.147642205	-0.139221783	-0.01429314	0.135683404	0.313061468	-0.854567153	-3.481783963
B4U62_04620	2.89998086	-1.189242918	-1.978580006	-1.881869781	-0.719326343	0.027601004	0	0.652922243	2.68089351	0.440474531	-1.660969195
B4U62_04625	3.242741353	-1.126987781	-1.621762664	-2.122854385	-0.24388442	0.184040055	0	0.703467898	1.77169686	0.574534455	-1.756151037
B4U62_04630	3.94684506	-0.970978693	-1.287599358	-1.523827534	-0.300102099	0.195946167	0	0.67032895	1.790774627	0.163888425	-2.180563345
B4U62_04635	0.014145106	0.538229864	-0.394386847	0.366142532	0	-0.269996	0.151550543	-0.289645367	0.555705687	-1.155637148	-3.745201416
B4U62_04640	0.082805293	0.774199895	-0.217059842	0.378442504	0.053642676	0	0.051242357	-0.217115129	-0.314122257	-1.372405662	-2.817346367
B4U62_04645	0.378780816	-0.085770835	-0.112117784	-0.520100101	0	0.800546094	1.35989776	1.280317372	0.969023336	-0.880841111	-2.323321754
B4U62_04650	0	-0.362244295	-0.78451992	-0.458969049	0.22807386	0.433900492	0.950717741	1.044485897	1.540546783	-1.055318835	-1.055318835
B4U62_04655	0.7228015	-0.091177906	-0.926489016	-0.540246674	0	0.810369144	0.788401247	1.048459701	1.371782506	-0.295166211	-2.884036709
B4U62_04660	-0.822797247	0.212464493	-0.453947152	0	0.05196006	-0.044540188	0.260335449	0.339428709	0.092732067	-1.036533247	-3.435241272
B4U62_04665	-0.255015044	1.557228158	0.220396787	0.373617653	0	-0.087881589	0.140655302	-0.00719764	0.118300375	-0.905541798	-3.659471542
B4U62_04670	2.585015119	0.615103887	-1.552712623	-1.327139671	-0.687169079	0.041178204	0	0.256998505	1.257531974	-1.084195639	-2.965550454
B4U62_04675	0.664228132	-0.120692803	-0.56167542	-0.487340003	0	0.235771186	-0.064399923	0.239451646	0.477351876	0.148326915	-2.345156632
B4U62_04680	1.635058062	0.089816626	0.640784394	-0.223181746	-0.226471511	-0.259017231	0	-0.065612042	1.359972073	0.43072402	-2.066204407
B4U62_04685	-0.718920825	0.785664857	1.010507797	0.069075186	0	-0.028461145	-0.122644112	0.050137213	1.291354926	-0.298471776	-2.728305589
B4U62_04690	-0.22233329	-0.600661536	0	-0.921994657	-0.327608006	0.144154637	0.320189191	0.26924461	2.329805624	0.245852533	-2.52167669
B4U62_04695	0.097390099	0.174578213	-0.130541349	-0.264941198	-0.032891595	0	0.098172133	0.057354249	2.004954868	-0.072824132	-3.06085805
B4U62_04700	0.659729331	0.838465996	-0.160307852	0	0.03671249	-0.144822185	0.010289661	-0.295924327	1.266813996	-0.316012738	-2.177676179
B4U62_04705	0	0.555362703	0.087901074	1.315543015	1.208886716	0.008080009	-0.802221001	-1.245345283	-2.186563339	-1.042451573	-3.229294539
B4U62_04710	-0.715678996	0.085940115	0.371022284	1.073849362	0.709133191	0	-0.295227247	-0.856831551	0.258267816	-1.386586288	-4.510890971
B4U62_04715	-0.139891357	0.405739599	0.639091453	1.113435884	0.664863036	0	-0.386900173	-0.758772457	0.031042351	-1.399813756	-4.416580964
B4U62_04720	-1.029110153	0	0.212752459	-0.459186363	0.146751778	0.288296202	-0.1560673	0.171426157	0.925901184	-0.884626898	-3.134441794
B4U62_04725	0	0.107061416	0.857766492	0.298062038	0.717452463	0.22802255	-0.320420875	-0.099878506	-0.424152561	-0.937765339	-3.00466534
B4U62_04730	-4.343608206	-5.789074914	-5.319375334	-5.73497523	-1.041206563	0.420966649	0.549945708	0	3.194575638	5.53011599	6.079388503
B4U62_04735	-1.334226905	-1.289708638	-1.658553797	-1.692539441	0.966555088	2.941821279	2.391051135	2.326769883	1.57794371	0	-1.71440138
B4U62_04740	0	-2.160458261	-1.968497542	-2.416768059	-0.367592309	1.154362864	0.077446915	0.780566469	2.647500352	0.780399173	-1.37210538
B4U62_04745	-0.703509742	0.239952367	-0.486469799	-0.280757897	0	0.401533505	0.145451714	0.377938411	0.012814731	-0.484679146	-2.710164713
B4U62_04750	-0.930756799	0.151752756	0	0.1720623	0.04368281	0.256265798	-0.091885341	0.122196519	-1.236934649	-0.832800267	-3.043852912
B4U62_04755	-0.738742148	1.544704878	-0.180896415	0	-0.286983255	0.152435775	0.55864543	0.187942758	0.878416557	-1.360571896	-3.911474544
B4U62_04760	-4.23276357	-3.884239116	-4.852546345	-4.530276419	0	0.805817625	0.93757491	-0.051119094	0.209921762	2.901600746	3.466250406
B4U62_04765	-0.600115719	-0.429484481	0.752058567	0	0.565238066	0.856029873	0.593146673	0.855816342	-0.642332279	-0.296771352	-2.367636776
B4U62_04770	0.817705054	-6.599594516	-2.558650428	-5.846228801	-1.040621514	0.471546803	0	0.261513277	0.846334126	0.432874168	-1.694952309
B4U62_04775	0.724275369	-5.705866456	-2.527311003	-4.363719781	-0.90955094	0.329983314	0	0.085571003	1.464969169	0.157028184	-2.043212427
B4U62_04780	0.48707683	-5.411666968	-2.553443669	-4.205216015	-0.845626249	0.477979139	0.065012604	0	1.233637103	0.152545947	-2.181759648
B4U62_04785	0.411353579	-1.068443733	-0.849071774	-2.08296285	-0.414379619	1.33872193	0	0.295581583	1.153129052	0.600207833	-0.40949212
B4U62_04790	0.739029863	0.676269746	0.506056209	-0.651192232	-0.091820412	1.401979415	0	-0.432306784	0.819621305	-0.585205789	-1.560181513
B4U62_04795	0.251220788	-0.133011579	-0.83995099	-0.619221133	0	0.530406791	0.371801898	0.383982826	1.283628587	-0.127651154	-1.937813487
B4U62_04800	-2.554215574	0.384954961	-0.596653673	-0.323813474	0.018275159	0	0.471498238	0.289063069	0.165309963	-1.491060394	-3.796886525
B4U62_04805	-4.368589126	0.54693136	0	0.255895513	0.053312336	0.287358842	0.447791299	-0.100843913	-0.243424788	-0.906142557	-1.230915297
B4U62_04810	-0.498135652	1.796352111	0.456563697	0.81863649	0.595364272	0	0.122460561	-0.13977945	-0.977286467	-1.302298175	-4.208231013
